type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1,0.253022647,0.24765958,0.147220132,0.232691664,0.25189781,0.241956014,0.240741247,0.232234979,0.245446917,0.163538098,0.245641008,0.242332537,0.245333297,0.178987714,0.24303112,0.242501185,0.221822869,0.219598504,0.178325624,0.215208183,0.228642379,0.220245576,0.228568394,0.217001708,0.222518008,0.176054175,0.222694568,0.224722046,0.223079737,0.200059425,0.218908006,0.212221001
1,0.122557493,0.147486412,0.120381958,0.162328186,0.137744457,0.141539386,0.115028437,0.157237626,0.134271701,0.201802354,0.140468092,0.139273725,0.14508218,0.095776379,0.144231509,0.205218062,0.209171659,0.179584091,0.41581584,0.372209034,0.34198289,0.323670495,0.227062255,0.228236852,0.155981725,0.13298317,0.186477947,0.304277506,0.216542444,0.316907108,0.17307269,0.130333664
1,0.202125257,0.191205487,0.161305297,0.179641531,0.128606292,0.113554774,0.166625944,0.126819103,0.200012739,0.172759526,0.170559404,0.169418826,0.177792195,0.083887653,0.181056326,0.188027208,0.253271349,0.279257386,0.390723991,0.336659323,0.460474129,0.511043528,0.338092644,0.383411064,0.284885741,0.300180117,0.268447606,0.285763569,0.335823862,0.49185543,0.287942912,0.254004816
1,0.109705928,0.104540068,0.12299728,0.08468829,0.122712998,0.083271834,0.043040937,0.072352506,0.054965833,0.088439565,0.108904157,0.117546133,0.099714582,0.119781962,0.092837237,0.108232005,0.400138344,0.396678858,0.445169496,0.594298047,0.38858064,0.393362324,0.486080068,0.440700645,0.542663235,0.425855154,0.432111445,0.46589743,0.502585767,0.406646767,0.510574323,0.417310934
1,0.073079682,0.071982986,0.058308833,0.051212926,0.058624509,0.070394974,0.065565296,0.057006377,0.048188984,0.043319263,0.092152535,0.098871175,0.061377886,0.067915268,0.058650736,0.052561448,0.192870845,0.220463833,0.338754848,0.406368182,0.438995015,0.369661064,0.385905727,0.340130274,0.22062509,0.227320414,0.184863572,0.27365521,0.427185685,0.39808304,0.250643367,0.245579038
1,0.069739399,0.08283994,0.074422508,0.058498039,0.070917291,0.05528023,0.050959929,0.064832052,0.061862113,0.068953291,0.078751011,0.063600288,0.079921609,0.052061831,0.091662165,0.066085681,0.460050653,0.498720545,0.593018484,0.635766584,0.561917425,0.592791627,0.638249978,0.559101235,0.573072479,0.426433082,0.486793549,0.519410616,0.565180761,0.566070801,0.47777108,0.397741396
1,0.189767372,0.156730771,0.181538736,0.197082408,0.171384999,0.210936117,0.141662874,0.170998556,0.167693863,0.219824722,0.20739291,0.14382503,0.155827095,0.193162583,0.19946215,0.200089831,0.152741882,0.116513438,0.23348494,0.185488689,0.260856672,0.274601969,0.15692006,0.167976048,0.112484869,0.105207779,0.136780042,0.082630468,0.291227056,0.255361397,0.169536138,0.167409618
1,0.066263133,0.067971409,0.099689894,0.104767488,0.10645371,0.098999856,0.094401177,0.082205293,0.091008221,0.083817907,0.069265317,0.058497237,0.086509787,0.088230867,0.132243772,0.112409246,0.261568703,0.226238417,0.393307107,0.384827315,0.349526651,0.36934324,0.34719503,0.402819768,0.250485658,0.315619797,0.165788687,0.236993004,0.320695758,0.214153186,0.271715854,0.291358332
1,0.056333369,0.099969542,0.027248978,0.033582821,0.04511721,0.020284078,0.058961934,0.027873313,0.050313711,0.054693056,0.050342204,0.048824138,0.042537995,0.025052156,0.060298821,0.069667458,0.273976512,0.157654516,0.53393889,0.401036963,0.548300917,0.534925965,0.337880134,0.460017925,0.168372271,0.236510894,0.339989024,0.300277692,0.448583942,0.560934692,0.368693602,0.419954894
1,0.086463576,0.083428863,0.087231657,0.072774916,0.089395005,0.078175821,0.080731373,0.087605728,0.078471439,0.07929324,0.106786569,0.095120196,0.104394547,0.085795171,0.096169328,0.093320439,0.321738933,0.300081815,0.330704036,0.376079567,0.323890533,0.302163805,0.293516316,0.25908673,0.225888809,0.177261089,0.289441129,0.35855094,0.301147302,0.363566824,0.245647804,0.222650448
1,0.083444331,0.097626415,0.091749134,0.102719416,0.096432462,0.111813821,0.073022219,0.07116986,0.059106219,0.044080306,0.124588522,0.131197888,0.121930541,0.137900907,0.081298126,0.053535229,0.128790632,0.107638842,0.171141995,0.182095421,0.179072394,0.263269254,0.167972085,0.205855228,0.163844967,0.122781146,0.129096867,0.159434702,0.163885158,0.241299329,0.18401875,0.117523515
1,0.134139871,0.122870122,0.126793331,0.124179929,0.113684451,0.107303096,0.092446217,0.079819911,0.054864528,0.061351097,0.110081686,0.113439652,0.133148443,0.121430543,0.11002367,0.110655751,0.181027952,0.165414609,0.282133234,0.183662444,0.319992513,0.271922588,0.215102251,0.255003698,0.198511984,0.238813963,0.143498336,0.073965392,0.313487972,0.235097572,0.23729617,0.229748441
1,0.117647987,0.103068737,0.127754369,0.111563098,0.10258087,0.099759739,0.100772932,0.087156994,0.064477711,0.058932293,0.129633245,0.101417083,0.119262769,0.125899772,0.113737311,0.064756467,0.13669973,0.111819384,0.208091034,0.219752552,0.217854959,0.214926417,0.231623497,0.201086026,0.188658989,0.181428582,0.115724533,0.122814019,0.199979725,0.262256503,0.212923204,0.143044644
1,0.103364821,0.088858829,0.104640488,0.096481866,0.082378699,0.086227767,0.090322489,0.075184045,0.083425482,0.071836299,0.102184835,0.088427225,0.079993285,0.079125871,0.084079304,0.066655496,0.198062677,0.204473709,0.294708866,0.308775983,0.343329194,0.343966143,0.243845074,0.277300325,0.191204721,0.206211075,0.217087514,0.28396957,0.304687206,0.327578944,0.234090457,0.217636152
1,0.067456481,0.047346799,0.080117512,0.060996269,0.091324049,0.0738194,0.068679244,0.059049399,0.028274437,0.032460514,0.084616603,0.077978905,0.067776944,0.072430624,0.050019416,0.06527838,0.238985217,0.156996884,0.275610689,0.226344096,0.305245968,0.260075629,0.241885605,0.187089392,0.132332768,0.089677744,0.282471362,0.290138261,0.344195535,0.385129053,0.191896755,0.187265895
1,0.090640364,0.100733193,0.135469216,0.166318714,0.169776301,0.169900396,0.120544258,0.090005165,0.096597075,0.083545188,0.092189537,0.127106596,0.175983842,0.188950283,0.136747325,0.105221295,0.104549206,0.118730952,0.134638607,0.144433367,0.185897204,0.191685464,0.215154644,0.226533745,0.134812778,0.150051822,0.118313938,0.184687095,0.236998623,0.258900395,0.156540146,0.119000804
1,0.063821385,0.131895974,0.106824849,0.12893371,0.113511563,0.093460471,0.077775367,0.07380846,0.062872621,0.059391937,0.058017104,0.126982514,0.087791818,0.118351424,0.086485906,0.092191112,0.215949023,0.210113998,0.274427081,0.374195767,0.176736918,0.37095345,0.35035937,0.284696856,0.298562468,0.217576462,0.14858521,0.278463683,0.382903003,0.258287291,0.342871855,0.237504016
1,0.103360923,0.112086058,0.089970667,0.086811002,0.07963306,0.06463464,0.112946497,0.089868341,0.068543171,0.109650775,0.08842874,0.11544548,0.085764621,0.076644067,0.105426785,0.074920424,0.26732075,0.290718925,0.228328298,0.214929843,0.164308084,0.223024514,0.264877109,0.202213564,0.135231897,0.177346979,0.20955209,0.256193444,0.387691968,0.365560951,0.180886759,0.206848303
1,0.110084423,0.11921781,0.107662403,0.094993538,0.073742363,0.107201733,0.055812143,0.087907712,0.047422719,0.062446811,0.102441028,0.086621387,0.102372349,0.115630491,0.078683849,0.091945401,0.121704772,0.084049631,0.164796163,0.186334462,0.169746158,0.151196659,0.177162984,0.20832521,0.100956835,0.133377453,0.133903124,0.119434051,0.176337102,0.221088968,0.133972521,0.153896407
1,0.111503875,0.098161981,0.129833488,0.090169078,0.109844317,0.097543146,0.064161429,0.094328066,0.058886812,0.081201688,0.134932403,0.099635986,0.115934782,0.112323094,0.077991583,0.108680902,0.104556676,0.105400441,0.138231962,0.1435159,0.212395561,0.195153601,0.197089458,0.252691376,0.098146861,0.099906229,0.099995941,0.118036118,0.204364337,0.194748621,0.146800441,0.127754568
1,0.056670669,0.056186408,0.077050339,0.061952745,0.084447889,0.046010913,0.054581452,0.054591905,0.038767885,0.05220927,0.061481831,0.100577172,0.070028171,0.075435902,0.047549745,0.055087199,0.227573404,0.383705777,0.396174591,0.422507508,0.39716187,0.331315516,0.313383759,0.262074721,0.206660497,0.171809898,0.225471794,0.325384259,0.281488704,0.226603108,0.221640049,0.156177965
1,0.163701435,0.172502597,0.099405374,0.130963534,0.13804717,0.117560364,0.177695913,0.152379995,0.101847448,0.124200462,0.116198164,0.180507693,0.136689027,0.112034954,0.140259853,0.135775053,0.122247229,0.130640756,0.053794465,0.111448683,0.124702083,0.108171747,0.153330514,0.123946302,0.082521867,0.099374665,0.062170427,0.08838576,0.113392124,0.128828578,0.128791529,0.118512792
1,0.172006216,0.120950628,0.330167814,0.220757428,0.245852429,0.210258596,0.153988871,0.208068539,0.175988097,0.146709246,0.188704191,0.196551816,0.150759471,0.188050574,0.144901385,0.184121499,0.226816622,0.237921536,0.179010838,0.267469694,0.1724712,0.234373274,0.229050424,0.322721792,0.295498803,0.237172406,0.16847916,0.184935414,0.191282664,0.262807717,0.393071617,0.261474933
1,0.061613536,0.065397242,0.052309546,0.048005637,0.05937924,0.053468814,0.05792664,0.048339931,0.049488092,0.044600008,0.068934979,0.053796199,0.067670947,0.066790018,0.061352163,0.064546577,0.270153014,0.277325987,0.35038462,0.384644534,0.371327123,0.371476949,0.445628207,0.376823881,0.282944978,0.220470987,0.344166207,0.441948659,0.391552472,0.486672961,0.304468398,0.244223715
1,0.187123459,0.169015054,0.204350778,0.150167446,0.131244335,0.119590994,0.11468138,0.112663763,0.123222907,0.132787758,0.123816288,0.163048516,0.116157059,0.113119248,0.117486331,0.135027554,0.325817466,0.27423105,0.406932103,0.333231433,0.443522413,0.419723311,0.388410752,0.434377585,0.375099661,0.363422589,0.168894812,0.319193363,0.324114305,0.313997864,0.264847635,0.278681526
1,0.094762588,0.115369674,0.066916862,0.069549266,0.066460201,0.060157434,0.088967446,0.100676499,0.068445039,0.063838693,0.112784266,0.102927044,0.093516864,0.067811476,0.075578363,0.098129666,0.288018002,0.330465263,0.345354095,0.38994345,0.466685987,0.353335327,0.452762882,0.360123,0.262683581,0.21427282,0.286364576,0.342320369,0.304624548,0.494443189,0.326556508,0.290531917
1,0.086980036,0.068959083,0.097099436,0.077168694,0.090946607,0.120404905,0.085377079,0.079488988,0.073491323,0.097313117,0.059717863,0.072538028,0.065334169,0.063192233,0.066419576,0.073761096,0.576329881,0.503673955,0.60860031,0.635724235,0.557966098,0.455544459,0.52622331,0.580132334,0.467758166,0.470434145,0.528040425,0.622250084,0.608538976,0.534825766,0.533314639,0.412159965
1,0.057146803,0.049634044,0.044503667,0.054374977,0.046031377,0.048597855,0.04697241,0.052893548,0.05183185,0.030866867,0.054907861,0.054140839,0.065127395,0.047083574,0.045836846,0.042103249,0.218917491,0.161820287,0.184401349,0.184577105,0.199769124,0.311646923,0.213520777,0.265742712,0.05480541,0.143630163,0.113988585,0.16910486,0.291188839,0.375969239,0.153582376,0.26624467
1,0.127397723,0.124804344,0.127090994,0.135910421,0.09215738,0.204963263,0.111355452,0.127258452,0.078941908,0.067890559,0.124411715,0.126431573,0.102988229,0.123360848,0.18085659,0.089282997,0.197389359,0.214581865,0.247841726,0.23555088,0.297727057,0.202366382,0.302040958,0.311752707,0.191930542,0.173716911,0.160646586,0.149200369,0.257272983,0.204626189,0.272740568,0.246863336
1,0.147425671,0.089412174,0.11601933,0.111779437,0.105758684,0.182068246,0.073751537,0.070633095,0.062043919,0.049739357,0.128210574,0.117107264,0.122291063,0.133254245,0.137639635,0.06931264,0.182010802,0.146023686,0.263203124,0.308845568,0.264325056,0.181841782,0.231532769,0.330340237,0.169508388,0.196353896,0.166287771,0.152791344,0.248564851,0.21410186,0.299782228,0.295352721
1,0.097496939,0.128174475,0.147961133,0.140626752,0.144827253,0.103171926,0.124093808,0.093270664,0.062807691,0.056847974,0.173681894,0.133618384,0.138322777,0.11494855,0.10573014,0.065075556,0.074924576,0.08471314,0.130356061,0.128470673,0.166729098,0.06194981,0.24047668,0.216555867,0.128489663,0.11014801,0.087627354,0.10933394,0.221313868,0.332859707,0.195436749,0.133513511
1,0.097934131,0.077160891,0.083122814,0.073137503,0.085130075,0.081933621,0.080266937,0.072197016,0.052371159,0.066357995,0.138150951,0.117377369,0.107877004,0.107649952,0.058814024,0.076541907,0.161892913,0.12560498,0.260636991,0.214226507,0.333437484,0.224927058,0.281659671,0.254784254,0.167103281,0.1644761,0.089746807,0.150548417,0.190090681,0.279738075,0.197271453,0.188843462
1,0.15825811,0.100108788,0.175237585,0.241167269,0.086715053,0.110387052,0.081737895,0.142125462,0.110661573,0.074225689,0.268095112,0.135282947,0.103541111,0.152249656,0.099523423,0.149730965,0.351425054,0.20771812,0.303045691,0.301359198,0.398993393,0.366200875,0.344517173,0.340940273,0.224060028,0.307563797,0.209381984,0.289077161,0.333802754,0.325522986,0.331897252,0.281496649
1,0.12632482,0.148412558,0.153412021,0.152495531,0.157501277,0.122327098,0.132945813,0.099907918,0.118591931,0.100098407,0.1323599,0.134315355,0.122270564,0.164827391,0.149252707,0.132780627,0.300903919,0.309797701,0.342835391,0.354317578,0.35156125,0.36517071,0.339441893,0.38413234,0.29415803,0.292625126,0.285295736,0.279623209,0.362633355,0.320858266,0.319948182,0.333924607
1,0.12580844,0.147846429,0.136523277,0.124347963,0.179238257,0.170936822,0.129547192,0.112105006,0.125999729,0.105789718,0.159321803,0.144207656,0.161835804,0.160374649,0.03606321,0.097206675,0.20127365,0.124524353,0.335109754,0.121568976,0.331723429,0.283227162,0.351129478,0.244117305,0.390402092,0.426829602,0.139444044,0.189848053,0.310430477,0.367782599,0.677627103,0.427584182
1,0.103607786,0.104834055,0.116257765,0.111045127,0.139762025,0.122160061,0.096783083,0.096426354,0.091477471,0.090088753,0.125797871,0.140867141,0.120084422,0.120350488,0.121698502,0.096460921,0.366530134,0.417185807,0.37291045,0.512432107,0.472681852,0.470105861,0.593480113,0.412721636,0.573093291,0.577756491,0.300521416,0.318540214,0.409547824,0.399378849,0.485378187,0.543661967
1,0.167664528,0.122932035,0.091285027,0.138165721,0.028422608,0.17609134,0.057214773,0.113413953,0.0808213,0.129536878,0.176468553,0.160110901,0.014927251,0.15263425,0.033580596,0.217180564,0.199979875,0.226529221,0.382895165,0.210924039,0.46374839,0.288336994,0.340937051,0.250850036,0.274154539,0.168635009,0.244576696,0.196344635,0.497266235,0.320763685,0.492002578,0.136643856
1,0.081163313,0.071095861,0.067762812,0.103925685,0.09911337,0.102729364,0.097498103,0.093858438,0.097634184,0.088857217,0.063819724,0.144359158,0.104656569,0.119319305,0.10529632,0.111147758,0.34098484,0.261446594,0.498741589,0.2118873,0.293083844,0.241789777,0.298102837,0.299541989,0.219934994,0.187520239,0.257318586,0.128795768,0.36633551,0.341198413,0.254408998,0.19204709
